,Lactobacillus,Streptococcus,Anaerococcus,Peptoniphilus,Prevotella,Finegoldia,Campylobacter,Peptostreptococcus,Bacteroides,Dialister,Escherichia-Shigella,Porphyromonas,Actinotignum,Holdemanella,Ezakiella,Actinomyces,Flavobacterium,Corynebacterium,Mobiluncus,Limosilactobacillus,Murdochiella,Facklamia,Faecalibacterium,Staphylococcus,Bacillus,Limnohabitans,Fluviicola,Catenibacterium,Clostridium sensu stricto 1,Cutibacterium,Stenotrophomonas,Ureaplasma,Aerococcus,Atopobium,Gardnerella,Prevotella_7,Tabrizicola,Fenollaria,Fusobacterium,W5053,Gemella,Ligilactobacillus,Prevotella_9,Blautia,UCG-002,UCG-005,Mitsuokella,Coprococcus,[Eubacterium] hallii group,Veillonella,Haemophilus,Enterococcus,Micrococcus,Varibaculum,Levilactobacillus,Paracoccus,Subdoligranulum,Alistipes,Acidovorax,Erysipelotrichaceae UCG-003,[Eubacterium] siraeum group,Bifidobacterium,Rufibacter,Pseudohongiella,Fusicatenibacter,Butyricicoccus,Rickettsiella,Parabacteroides,Ramlibacter,Polaromonas,Parvimonas,Companilactobacillus,Dyadobacter,Brevibacterium,Pyramidobacter,Lawsonella,Megasphaera,Acidaminococcus,Fungi,Lactiplantibacillus,Megamonas,Sutterella,Reyranella,Fastidiosipila,Virgibacillus,Ferritrophicum,Sneathia,CL500-29 marine group,Mycoplasma,Methylobacterium-Methylorubrum,Polynucleobacter,Novosphingobium,Malikia,Aggregatibacter,Xanthobacter,Tessaracoccus,Rhodobacter,Pseudarcicella,Burkholderia-Caballeronia-Paraburkholderia,Capnocytophaga,Pseudomonas,Blastococcus,Solirubrobacter,Mycobacterium,Achromobacter,Gordonia,Alloprevotella,Cloacibacterium,Ureibacillus,Hyphomicrobium,Gallicola,Lacticaseibacillus,Sulfuritalea,Cyanobium PCC-6307,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Acinetobacter,Arcanobacterium,Mageeibacillus,Granulicatella,Pediococcus,Cohnella,Paenibacillus,Rhodoferax,Acetobacter,Lachnospiraceae NK4A136 group,Helcococcus,Nocardioides,Chryseobacterium,Arenimonas,Gaiella,Rikenellaceae RC9 gut group,Bradyrhizobium,Bauldia,Collinsella,Lactococcus,Spirochaeta,Ruminococcus,Roseburia,Methylotenera,Peptococcus,Olsenella,Pelomonas,[Agitococcus] lubricus group,1174-901-12,Bergeyella,Enhydrobacter,Slackia,Solobacterium,Pleurocapsa PCC-7319,Deinococcus,Planococcus,Anoxybacillus,Phenylobacterium,Microbacterium,Pseudoalteromonas,Lysinibacillus,JGI 0001001-H03,Aeromonas,Massilia,Alloscardovia,Simplicispira,Fretibacterium,Tannerella,Psychrobacter,Paeniglutamicibacter,Treponema,Bosea,Lachnospira,Intestinibacter,Oligoflexus,Brevundimonas,Sphingomonas,Halalkalibacillus,Comamonas,Tepidimonas,Sphingobacterium,Geobacillus,OLB8,Legionella,Ethanoligenens,Iamia,Tepidiphilus,Rothia,Yersinia,Latilactobacillus,Altererythrobacter,Kingella,Turicibacter,Globicatella,Tolumonas,Howardella,Candidatus Aquiluna,Xanthomonas,Dermabacter,NK4A214 group,Hymenobacter,[Ruminococcus] torques group,Lachnoclostridium,Kocuria,hgcI clade,Streptomyces,Pseudonocardia,Shuttleworthia,Ralstonia,Moraxella,Thermomonas,Buttiauxella,Arthrobacter,Actinoplanes,S5-A14a,Christensenellaceae R-7 group,Sphingobium,Mucilaginibacter,Pseudopropionibacterium,Haliangium,Brachybacterium,Rhodococcus,Thiobacillus,Rivicola,Choanozoa,Rhodoluna,Desulfatirhabdium,Paludibacter,Cellvibrio,Leptothrix,Friedmanniella,Azospirillum,Citrobacter
69,0.945611327947717,0.000235998910774,0.00019969138604,0.000127076336571,0.000326767722611,0.00039938277208,0,0,5.44612871017518E-05,7.26150494690025E-05,0,0,0,0,7.26150494690025E-05,5.44612871017518E-05,0.000363075247345,9.07688118362531E-05,0,0.044295180176091,3.63075247345012E-05,0,0,0,0,3.63075247345012E-05,5.44612871017518E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000163383861305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44612871017518E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63075247345012E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,0.997892771405708,0.00034675913577,0.000186716457722,0.000106695118698,0.000186716457722,2.66737796745799E-05,0,0,2.66737796745799E-05,0,0,2.66737796745799E-05,0,0,0,0,5.33475593491598E-05,0.000373432915444,0,0,0,0,0,2.66737796745799E-05,0.000106695118698,0,0,0,0,0,0,0.000186716457722,0,2.66737796745799E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33475593491598E-05,0,0,0,0,0,0,0,0,0,2.66737796745799E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66737796745799E-05,2.66737796745799E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 M198,0.758161727774987,0.043696634856856,0.022538925163235,0.020969362129583,0.06322199899548,0.008161727774987,0.010798593671522,0.001820693119036,0,0.012619286790558,0,0.002511300853842,0.001883475640382,0,0.007596685082873,0.001004520341537,0,0.001318432948267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01481667503767,0.00207182320442,0,0,0,0.003766951280763,0.000690607734807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010421898543446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,0.997658722469806,0.000258347865401,4.84402247626429E-05,0.0001291739327,0.000500548989214,0.000161467415875,3.22934831750953E-05,0,0,8.07337079377382E-05,0,0,0,0,0,0.000145320674288,6.45869663501905E-05,0.000113027191113,0,3.22934831750953E-05,0,0,0,6.45869663501905E-05,4.84402247626429E-05,0,0,0,0,0,3.22934831750953E-05,0,0,3.22934831750953E-05,0,0,0,0,3.22934831750953E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.07337079377382E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22934831750953E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,0.993550368550369,0.000211148648649,0.000364711302211,0.000518273955774,0.000479883292383,0.000748617936118,0,0,0,0.000268734643735,0,1.91953316953317E-05,0,0,0,0,0,0.00028792997543,0,0.002437807125307,0,0,1.91953316953317E-05,0.000326320638821,0,0,0,0,0,0,3.83906633906634E-05,1.91953316953317E-05,0,0,0,0,0,5.75859950859951E-05,0,0,3.83906633906634E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75859950859951E-05,0,0,0,0,0,0,0,1.91953316953317E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91953316953317E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 M174,0.986136823524347,0.000129160029276,8.61066861841822E-05,0.000301373401645,0.000904120204934,0.00021526671546,0,0,0,0.00021526671546,0,0,0,0,0,0,4.30533430920911E-05,4.30533430920911E-05,0,0.009299522107892,8.61066861841822E-05,0,0,0.000129160029276,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000129160029276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30533430920911E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30533430920911E-05,0,0,0,0,0,0,0,0,0,0,4.30533430920911E-05,0,0,0,0,0,0,0,0,0,0,4.30533430920911E-05,0,0,0,0,0,0,0,4.30533430920911E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30533430920911E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0.998392282958199,3.65390236772873E-05,7.30780473545747E-05,3.65390236772873E-05,0.00040192926045,3.65390236772873E-05,0,0,0,7.30780473545747E-05,3.65390236772873E-05,0,0,0,0,0,3.65390236772873E-05,3.65390236772873E-05,7.30780473545747E-05,0.000182695118386,0,0,0,0,0,0,0,0,0,3.65390236772873E-05,0,7.30780473545747E-05,0,3.65390236772873E-05,0,0,0,0,0,0,0,0,3.65390236772873E-05,0,0,0,0,0,0,0,0,3.65390236772873E-05,0,3.65390236772873E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.30780473545747E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,0.930139026812314,0.060393909301556,0.000744786494538,0.000314465408805,0.001539225422046,0.001092353525323,0,3.3101621979477E-05,0,0.000314465408805,0,0,0,0,0,4.96524329692155E-05,0,0.000115855676928,0,0.000678583250579,0,0,6.6203243958954E-05,0,0,0,0,0,0,0,0,0,0,0,4.96524329692155E-05,0,0,0,0,0,0.000198609731877,0,3.3101621979477E-05,0,0,0,0,0,0,0.003574975173784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3101621979477E-05,0,0,0,0,0,0,3.3101621979477E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3101621979477E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,0.850402603132583,0.008189940436797,0.000634237811604,0.001075446724024,0.007528127068167,0.064912861239797,0,0,0,0.00066181336863,0,0,0,0,0,0.00176483564968,0.0022060445621,0.048312375909993,0,0.00264725347452,0,0,0,0.003198764615045,0,0,0,0,0,0,0,0.000579086697551,0,0.000386057798368,0,0,0.000358482241341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000303331127289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000275755570263,0,0,0,0,0,0.000827266710788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000248180013236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0.320447292011614,0.000191970820435,0,0.022724545869028,0.027787776258009,0,0,0,0,0.034818707556451,0,0,0,0,0,0,0,0,0.029515513641926,0,0,0,0,0,0.000167974467881,0,0,0,0,0,0,0,0.008542701509371,0.001319799390493,0.000191970820435,0,0,0,0,0,0.003431478415281,0.000239963525544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013989873539222,0,0,0,0,0,0.244834785112663,0,0,0,0,0,0,0.0048952559211,0,0,0.001751733736472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00184771914669,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021596717299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000287956230653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,0.9880248731076,0.000329590648415,4.39454197886225E-05,0,0.002307134538903,0,0,0,0,0,0.000900881105667,0,0,0,0,0,0,0.002065434730065,0,0,0,0,0,0.000417481487992,4.39454197886225E-05,0,0,0,0,0.000461426907781,0.000109863549472,6.59181296829338E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000769044846301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00030761793852,0,0,0,0,0,0,0,0,0,6.59181296829338E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003295906484147,0,0,0,0,0,0,0,0,0,0,0,0,2.19727098943113E-05,0,0,0,0,0,0,8.78908395772451E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39454197886225E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.78908395772451E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0.134923247870283,0.009341948228322,0.000781925182106,0.007654635993251,0.37137330754352,0.000967117988395,0,0,0,0.007325404337627,0,0,0,0,0,0,0.000658463311247,0.001090579859253,0.000637886332771,0,0,0,0,0,0,0,0,0,0,0,0,0.002366352524795,0.007942713691921,0.061628050537059,0,0.002407506481748,0,0,0,0,0.00292193094366,0,0,0,0,0,0,0,0,0.003230585620807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022264290711552,0,0,0,0,0,0.078192518210626,0,0,0,0,0,0,0,0,0,0.009897526647187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,0.975568805562133,0.000107626407215,0.003917601222636,0.004218955162839,0.008050455259703,0.001894224766989,0.000322879221646,0,0,0.000667283724735,0,8.61011257722195E-05,0,0,0,0.000129151688658,0,0,0,0.001894224766989,4.30505628861097E-05,0,0,0,0,0,0,0,0,0,0,6.45758443291646E-05,2.15252814430549E-05,8.61011257722195E-05,0,0,0,0.001248466323697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.61011257722195E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15252814430549E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15252814430549E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 M229,0.997604291443154,5.2080620801E-05,5.2080620801E-05,0,5.2080620801E-05,0.000208322483204,0,0,0,0,0,0,0,0,0,0,0,0.000312483724806,0,0.000937451174418,0,0,0,0,5.2080620801E-05,0,0,0,0,0,0,0.000104161241602,0,5.2080620801E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2080620801E-05,0,0,0,0,0,5.2080620801E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2080620801E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000104161241602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0.131029421575822,0.000100073387151,0.002034825538728,0.002501834678764,0.495896991126826,0.000900660484355,0,0.000900660484355,0.035993061578491,0,0.000133431182867,0,0,0,0,0,0.000800587097205,0.000100073387151,0,0,0,0,0,0.000300220161452,0.000433651344319,0.000200146774301,0,0,0,0,0,0.325271866035092,0,0,0,0.000233504570018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000133431182867,0,0.000100073387151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000366935752885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,0.983712121212121,4.20875420875421E-05,0.00111531986532,0.001473063973064,0.005850168350168,0.001262626262626,0,4.20875420875421E-05,0,0.000420875420875,0,4.20875420875421E-05,0,0,0,0,8.41750841750842E-05,0,0,0.001262626262626,0,0,0,0,0,0,0,0,0,0,0,0.000105218855219,0,8.41750841750842E-05,0,0,0,4.20875420875421E-05,0,0,0.000462962962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002041245791246,0,0,0,0,0,0,0,0,0,0,4.20875420875421E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.20875420875421E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.20875420875421E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,0.964384980796442,0.008009904992925,0,5.05356781888013E-05,8.84374368304023E-05,8.84374368304023E-05,0,0,0,5.05356781888013E-05,0,0,0,0,0,0,0.000240044471397,3.7901758641601E-05,0,0.018849807964423,0,0,0,0,3.7901758641601E-05,5.05356781888013E-05,0,0,0,0,0,2.52678390944006E-05,0,6.31695977360016E-05,0,0,2.52678390944006E-05,0,0,0,0,0.000113705275925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.31695977360016E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52678390944006E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05356781888013E-05,0,0.002665757024459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,0.994905311872044,0,0.000101487811314,0,2.02975622627722E-05,0,0,0,0,0,2.02975622627722E-05,0,0,0,0,0,4.05951245255445E-05,6.08926867883167E-05,0,0.003633263645036,0,0,4.05951245255445E-05,0,6.08926867883167E-05,0,0,0,0,0,0,0.000487141494307,2.02975622627722E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02975622627722E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02975622627722E-05,0,0,0,0,0,0,0,2.02975622627722E-05,0,0,0,0,0,0,2.02975622627722E-05,0,0,0,0,0,0,0,0,0,0,2.02975622627722E-05,2.02975622627722E-05,0,4.05951245255445E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02975622627722E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,0.71079821231198,0,0,0.007328559757797,0.024268345427459,0,0,0,0,0.01638714017973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000192224518237,0,0,0,0,0,0.000672785813831,0,0.028208948051324,0.005142005862848,0,0,0,0,0,0,0.000985150655966,0,0,0.000432505166034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009130664616272,0,0,0,0,0,0.162694026623096,0,0,0,0,0,0,0.009755394300543,0,0,0,0,0.001705992599356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001297515498102,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002498918737085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001778076793695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001922245182373,0.00072084194339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.996022179363549,2.41080038572806E-05,0,2.41080038572806E-05,0.000385728061716,0,0,0,0,0,0,0,0,0,0,0,0.00026518804243,0,4.82160077145612E-05,2.41080038572806E-05,0,0,0,0,0,2.41080038572806E-05,4.82160077145612E-05,0,0.000867888138862,0,2.41080038572806E-05,0,2.41080038572806E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.23240115718419E-05,0,0,0,0,0,0,0,2.41080038572806E-05,0,0,0,4.82160077145612E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41080038572806E-05,0,0,0,0,0,0,0,0,0,0,2.41080038572806E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82160077145612E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41080038572806E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
